,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,1,,1,0
2,0,,0,0
3,0,,0,0
4,0,,0,0
5,0,,0,0
6,0,,0,0
7,,0,0,0
8,1,,0,1
9,0,,0,0
10,,0,0,0
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,0,,0,0
15,,1,0,1
16,0,,0,0
17,1,,0,1
18,,0,0,0
19,1,,0,1
20,,0,0,0
21,,0,0,0
22,0,,0,0
23,,0,0,0
24,0,,0,0
25,,1,1,0
26,,0,0,0
27,0,,0,0
28,1,,0,1
29,,0,0,0
30,1,,0,1
31,0,,0,0
32,2,,0,2
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,0,,0,0
37,,0,0,0
38,1,,0,1
39,0,,0,0
40,0,,0,0
41,0,,0,0
42,1,,0,1
43,0,,0,0
44,1,,0,1
45,1,,0,1
46,0,,0,0
47,0,,0,0
48,,0,0,0
49,,0,0,0
50,0,,0,0
51,0,,0,0
52,0,,0,0
53,0,,0,0
54,,0,0,0
55,1,,0,1
56,0,,0,0
57,1,,1,0
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,,0,0,0
62,,0,0,0
63,,0,0,0
64,0,,0,0
65,0,,0,0
66,0,,0,0
67,1,,0,1
68,0,,0,0
69,1,,1,0
70,0,,0,0
71,0,,0,0
72,,2,0,2
73,,0,0,0
74,,1,0,1
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,,0,0,0
79,0,,0,0
80,,0,0,0
81,0,,0,0
82,0,,0,0
83,1,,0,1
84,0,,0,0
85,,0,0,0
86,0,,0,0
87,,0,0,0
88,0,,0,0
89,2,,0,2
90,1,,1,0
91,0,,0,0
92,,0,0,0
93,,1,0,1
94,1,,0,1
95,1,,0,1
96,,0,0,0
97,,0,0,0
98,0,,0,0
99,,1,0,1
100,2,,0,2
101,0,,0,0
102,1,,0,1
103,0,,0,0
104,2,,0,2
105,1,,0,1
106,1,,0,1
107,,0,0,0
108,0,,0,0
109,1,,0,1
110,0,,0,0
111,0,,0,0
112,0,,0,0
113,0,,0,0
114,1,,0,1
115,,0,0,0
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,1,,0,1
120,0,,0,0
121,0,,0,0
122,,1,0,1
123,0,,0,0
124,1,,0,1
125,,0,0,0
126,,0,0,0
127,1,,0,1
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,0,,0,0
133,,0,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,0,,0,0
139,,0,0,0
140,0,,0,0
141,1,,0,1
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,,0,0,0
149,,0,0,0
150,,0,0,0
151,1,,0,1
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,1,,0,1
157,1,,0,1
158,,0,0,0
159,,0,0,0
160,0,,0,0
161,0,,0,0
162,0,,0,0
163,,0,0,0
164,0,,0,0
165,,0,0,0
166,,0,0,0
167,,0,0,0
168,0,,0,0
169,0,,0,0
170,,0,0,0
171,0,,0,0
172,1,,0,1
173,1,,0,1
174,0,,0,0
175,,1,0,1
176,1,,0,1
177,,0,0,0
178,,0,0,0
179,0,,0,0
180,0,,0,0
181,0,,0,0
182,1,,0,1
183,,0,0,0
184,,1,1,0
185,,0,0,0
186,0,,0,0
187,0,,0,0
188,0,,0,0
189,0,,0,0
190,,0,0,0
191,,0,0,0
192,0,,0,0
193,0,,0,0
