,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1
69,1
70,1
71,1
72,2
73,2
74,3
75,4
76,5
77,5
78,6
79,7
80,8
81,11
82,15
83,15
84,15
85,16
86,19
87,20
88,22
89,26
90,31
91,32
92,34
93,38
94,40
95,45
96,47
97,53
98,57
99,61
100,63
101,70
102,73
103,80
104,84
105,88
106,92
107,94
108,95
109,98
110,103
111,107
112,116
113,118
114,122
115,125
116,125
117,127
118,130
119,133
120,136
121,140
122,143
123,147
124,148
125,149
126,149
127,149
128,149
129,150
130,150
131,152
132,153
133,154
134,155
135,155
136,155
137,157
138,157
139,157
140,157
141,157
142,157
143,157
144,157
145,157
146,157
147,157
148,157
149,157
150,157
151,157
152,157
153,157
154,157
155,157
156,157
157,157
158,157
159,157
160,157
161,157
162,157
163,157
164,157
165,157
166,157
167,157
168,157
169,157
170,157
171,157
172,157
173,157
174,157
175,157
176,157
177,157
178,157
179,157
180,157
181,157
182,157
183,157
184,157
185,157
186,157
187,157
188,157
189,157
190,157
191,157
192,157
193,157
194,157
195,157
196,157
197,157
198,157
199,157
200,157
201,157
202,157
203,157
204,157
205,157
206,157
207,157
208,157
209,157
210,157
211,157
212,157
213,157
214,157
215,157
216,157
217,157
218,157
219,157
220,157
221,157
222,157
223,157
224,157
225,157
226,157
227,157
228,158
229,158
230,158
231,158
232,158
233,159
234,159
235,159
236,159
237,159
238,159
