,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,1
78,1
79,2
80,2
81,4
82,5
83,6
84,10
85,14
86,15
87,17
88,18
89,22
90,25
91,31
92,33
93,35
94,40
95,43
96,45
97,49
98,53
99,57
100,61
101,61
102,68
103,72
104,78
105,84
106,88
107,91
108,94
109,99
110,104
111,108
112,118
113,122
114,127
115,131
116,134
117,136
118,138
119,142
120,147
121,150
122,151
123,151
124,153
125,154
126,156
127,157
128,161
129,162
130,163
131,163
132,163
133,163
134,163
135,163
136,163
137,163
138,163
139,163
140,163
141,163
142,163
143,163
144,163
145,163
146,163
147,163
148,163
149,163
150,163
151,163
152,163
153,164
154,164
155,164
156,164
157,164
158,164
159,164
160,164
161,164
162,164
163,164
164,164
165,164
166,164
167,164
168,164
169,164
170,164
171,164
172,164
173,164
174,164
175,164
176,164
177,164
178,164
179,164
180,164
181,164
182,164
183,164
184,164
185,164
186,164
187,164
188,164
189,164
190,164
191,164
192,164
193,164
194,164
195,164
196,164
197,164
198,164
199,164
200,164
201,164
202,164
203,164
204,164
205,164
206,164
207,164
208,164
209,164
210,164
211,164
212,164
213,164
214,164
215,164
216,164
217,164
218,164
219,164
220,164
221,164
222,164
223,164
224,164
225,164
226,164
227,164
228,164
229,164
230,164
231,164
232,164
233,164
234,164
235,164
236,164
237,165
238,165
